Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,magnetic_field.x,magnetic_field.y,magnetic_field.z,magnetic_field_covariance_0,magnetic_field_covariance_1,magnetic_field_covariance_2,magnetic_field_covariance_3,magnetic_field_covariance_4,magnetic_field_covariance_5,magnetic_field_covariance_6,magnetic_field_covariance_7,magnetic_field_covariance_8
1639064113.7227666,165400,1639064113,715443679,base_mag,469.3502502441406,-125.09736633300781,223.8584442138672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064113.7288723,165401,1639064113,725574473,base_mag,468.4096984863281,-132.6220245361328,232.3236846923828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064113.7390962,165402,1639064113,735602268,base_mag,467.4691162109375,-136.38433837890625,220.0961151123047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064113.749012,165403,1639064113,745596065,base_mag,463.706787109375,-140.14666748046875,231.3831024169922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064113.7648556,165404,1639064113,755564862,base_mag,462.7662048339844,-144.84957885742188,219.15553283691406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064113.7748713,165405,1639064113,766818632,base_mag,459.9444580078125,-151.43365478515625,234.20484924316406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064113.7850993,165406,1639064113,776858428,base_mag,458.06329345703125,-154.25540161132812,223.8584442138672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064113.792849,165407,1639064113,789405172,base_mag,457.1227111816406,-158.95831298828125,229.50193786621094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064113.8123376,165408,1639064113,808818777,base_mag,455.2415466308594,-161.78004455566406,230.44252014160156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064113.8181946,165409,1639064113,814754656,base_mag,455.2415466308594,-163.6612091064453,230.44252014160156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064113.8338182,165410,1639064113,819958550,base_mag,455.2415466308594,-163.6612091064453,227.6207733154297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064113.8393712,165411,1639064113,835564232,base_mag,455.2415466308594,-161.78004455566406,223.8584442138672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064113.8491979,165412,1639064113,845717025,base_mag,459.0038757324219,-153.3148193359375,231.3831024169922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064113.8590167,165413,1639064113,855714821,base_mag,464.6473693847656,-144.84957885742188,221.97727966308594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064113.8690636,165414,1639064113,865717617,base_mag,468.4096984863281,-133.56260681152344,221.97727966308594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064113.887973,165415,1639064113,884452235,base_mag,474.05316162109375,-124.15678405761719,214.45262145996094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064113.894258,165416,1639064113,890771107,base_mag,487.2213134765625,-104.40457153320312,202.22506713867188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064113.8997588,165417,1639064113,896243995,base_mag,487.2213134765625,-104.40457153320312,202.22506713867188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064113.9101636,165418,1639064113,906849779,base_mag,490.983642578125,-95.9393310546875,185.29458618164062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064113.9190106,165419,1639064113,915697599,base_mag,499.4488830566406,-75.24653625488281,166.4829559326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
