Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1639064154.8098128,169468,1639064154,808602919,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2491557598114014,3.9939427375793457,1.9238675832748413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.034940719604492,19.612701416015625,6.624755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064154.8197746,169469,1639064154,818580730,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.124803066253662,3.87782883644104,2.0462398529052734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.639056205749512,19.612701416015625,8.212111473083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064154.8297834,169470,1639064154,828562541,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2704949378967285,3.6915407180786133,2.244645357131958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.174580574035645,19.612701416015625,5.384559631347656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064154.8397453,169471,1639064154,838561352,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.363323211669922,3.4649057388305664,2.0407803058624268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.44674301147461,19.612701416015625,2.5929203033447266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064154.8498023,169472,1639064154,848597162,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.363323211669922,3.56850266456604,1.6531572341918945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.403647422790527,18.66280174255371,0.6248866319656372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064154.859739,169473,1639064154,858547973,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.363323211669922,3.703125476837158,1.3934990167617798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.943119049072266,14.123395919799805,0.19393032789230347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064154.8697698,169474,1639064154,868557784,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.363323211669922,3.5938026905059814,1.3150689601898193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.793061256408691,10.278307914733887,-0.4213795065879822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064154.8797965,169475,1639064154,878568594,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.363323211669922,3.3214945793151855,1.3299826383590698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.872845649719238,6.6582746505737305,-1.1707645654678345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064154.8897824,169476,1639064154,888561405,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.363323211669922,2.8510470390319824,1.3326457738876343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.674903869628906,3.251325845718384,-1.2689268589019775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064154.8997862,169477,1639064154,898569216,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.678757667541504,2.24224853515625,1.2954946756362915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.24155330657959,0.395043283700943,-1.625662922859192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064154.909813,169478,1639064154,908594026,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.966228723526001,1.725595235824585,1.3070794343948364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.931924819946289,-1.0319008827209473,-1.9345149993896484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064154.9197648,169479,1639064154,918570837,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2929816246032715,1.401089072227478,1.3594105243682861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.059659004211426,-2.097320556640625,-2.7030537128448486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064154.9298067,169480,1639064154,928579647,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7687383890151978,1.2922989130020142,1.5623434782028198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.282385349273682,-0.16998831927776337,-2.36307692527771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064154.9397714,169481,1639064154,938590458,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1410313844680786,1.3598099946975708,1.1736550331115723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.4834980964660645,-4.0078935623168945,-4.843470096588135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064154.9497862,169482,1639064154,948596268,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0833739042282104,1.2022840976715088,1.1335744857788086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.888959884643555,-4.644751071929932,-2.865859270095825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064154.9597502,169483,1639064154,958556080,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7767109274864197,1.2427641153335571,1.031175971031189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.350264549255371,-4.479551315307617,-3.641580820083618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064154.96979,169484,1639064154,968593890,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4277036786079407,1.236772060394287,0.8406267762184143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.259284973144531,-4.599261283874512,-3.7421371936798096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064154.9797976,169485,1639064154,978568701,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18975022435188293,1.1273161172866821,0.5824333429336548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.637568473815918,-5.702988147735596,-3.5027170181274414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064154.9897964,169486,1639064154,988581511,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1342233121395111,0.9274458289146423,0.3906857371330261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5609540939331055,-6.907271862030029,-3.5913023948669434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064154.9997892,169487,1639064154,998569322,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15899071097373962,0.8182562589645386,0.3242398500442505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.367023944854736,-8.056488990783691,-3.6822822093963623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.0098312,169488,1639064155,8605132,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2034655064344406,0.7779093384742737,0.4102599620819092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.079719543457031,-8.822632789611816,-3.2968156337738037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.019764,169489,1639064155,18563944,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08535431325435638,0.7360977530479431,0.49135321378707886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6343982219696045,-9.174580574035645,-2.8395230770111084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.0314586,169490,1639064155,29605735,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17843179404735565,0.6600644588470459,0.4733768701553345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0358476638793945,-9.150638580322266,-2.4229321479797363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.0404105,169491,1639064155,39039557,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4796352982521057,0.6744455695152283,0.2780340313911438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3918075561523438,-8.520963668823242,-2.1811177730560303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.0508063,169492,1639064155,49375361,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7422230243682861,0.7424893379211426,0.0046605318784713745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7717092037200928,-7.685387134552002,-1.8698714971542358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.059904,169493,1639064155,58588187,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0187922716140747,0.8131962418556213,-0.2913498282432556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.304839849472046,-7.007828235626221,-1.944091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.069856,169494,1639064155,68585998,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3285179138183594,0.8639294505119324,-0.5773733258247375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9169792532920837,-6.282385349273682,-2.0231003761291504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.07997,169495,1639064155,78632808,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.680854082107544,0.901613175868988,-0.8703210353851318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9983820915222168,-5.803544998168945,-2.2409727573394775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.0899255,169496,1639064155,88590620,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0971062183380127,0.8333030939102173,-1.1458250284194946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6783353090286255,-5.30076265335083,-2.207453966140747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.0998845,169497,1639064155,98573431,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.332263231277466,0.42504051327705383,-1.4032195806503296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6128501892089844,-4.350264549255371,-2.1332337856292725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.1100202,169498,1639064155,108604242,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.190316915512085,-0.26804715394973755,-1.6100140810012817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.919242858886719,-2.779668092727661,-2.2218191623687744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.119951,169499,1639064155,118635052,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7008278369903564,-0.8326373100280762,-1.560612440109253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.51054573059082,0.002394201699644327,0.5482721924781799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.1299257,169500,1639064155,128620863,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5682023763656616,-1.0467554330825806,-1.1863051652908325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.128894805908203,4.046200752258301,2.31758713722229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.1399198,169501,1639064155,138586675,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72389817237854,-0.5287706255912781,-1.4435664415359497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.613300323486328,19.612701416015625,-7.967903137207031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.1498976,169502,1639064155,148582486,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.363190174102783,-1.098287582397461,-1.7847174406051636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.613300323486328,19.612701416015625,-5.717353343963623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.1599522,169503,1639064155,158593297,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7731326818466187,-0.21105551719665527,-1.9221365451812744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.013262748718262,19.612701416015625,-2.604891300201416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.169934,169504,1639064155,168590108,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12676647305488586,0.6587328910827637,-3.635348081588745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.613300323486328,19.612701416015625,6.133944511413574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.179895,169505,1639064155,178576919,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.849681556224823,0.15299861133098602,-3.972104787826538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.613300323486328,17.424999237060547,5.894524574279785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.1899178,169506,1639064155,188587730,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.587527275085449,-0.8230499625205994,-3.3148365020751953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.613300323486328,12.449848175048828,7.8098859786987305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.1998956,169507,1639064155,198583541,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.363190174102783,-2.0475714206695557,-2.145575761795044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.613300323486328,14.302960395812988,4.491522312164307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.2099493,169508,1639064155,208616351,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.363190174102783,-2.7904601097106934,-1.4965633153915405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.613300323486328,15.478513717651367,2.1547815799713135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.2199402,169509,1639064155,218598162,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.363190174102783,-3.222158670425415,-1.464072823524475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.23508071899414,17.887081146240234,-0.4596867263317108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.229888,169510,1639064155,228571974,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1441450119018555,-3.331481456756592,-1.6122777462005615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.90953540802002,19.055450439453125,-1.544260025024414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.2416058,169511,1639064155,238858779,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.430551052093506,-3.518035888671875,-1.8591527938842773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.980585098266602,18.006790161132812,-2.52109432220459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.2499506,169512,1639064155,248596595,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83626651763916,-3.5065841674804688,-1.9556922912597656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.840168952941895,15.966931343078613,-3.4308910369873047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.2599514,169513,1639064155,258624406,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1433119773864746,-3.3205623626708984,-1.7848505973815918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.339004516601562,13.900734901428223,-2.873042106628418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.2699692,169514,1639064155,268601217,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7037572860717773,-3.1790153980255127,-1.5004249811172485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.654262542724609,12.842497825622559,-3.0526070594787598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.279914,169515,1639064155,278600028,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.457148551940918,-3.1137678623199463,-1.1562113761901855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.375759124755859,11.93748950958252,-3.3039982318878174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.2899377,169516,1639064155,288595839,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.259675145149231,-3.095658540725708,-0.9186574220657349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.424484729766846,10.407594680786133,-3.2369606494903564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.2999575,169517,1639064155,298589650,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0185259580612183,-3.0146982669830322,-0.7900267243385315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8291701078414917,8.844181060791016,-3.823539972305298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.3099804,169518,1639064155,308629460,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49907639622688293,-2.7908596992492676,-0.8054730892181396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3232172131538391,7.6087727546691895,-4.81473970413208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.3199172,169519,1639064155,318600272,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19507655501365662,-2.4973793029785156,-0.8684568405151367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0183119773864746,7.47230339050293,-5.899312973022461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.3299022,169520,1639064155,328584083,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8402273058891296,-2.1889853477478027,-0.886965811252594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4356794357299805,7.706934928894043,-6.92881965637207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.3399158,169521,1639064155,338614893,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4001569747924805,-2.0197412967681885,-0.8130630850791931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.707000255584717,7.800309181213379,-6.440402507781982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.3499098,169522,1639064155,348566705,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8253306150436401,-1.8896459341049194,-0.6045375466346741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.313509941101074,6.998251438140869,-5.801150798797607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.3598905,169523,1639064155,358574516,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.14064884185791,-1.6451677083969116,-0.3250388205051422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.125920295715332,5.147533416748047,-6.177040100097656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.3699653,169524,1639064155,368586327,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.457165479660034,-1.1986888647079468,-0.004261057823896408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.110713958740234,3.157952070236206,-7.182604789733887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.3799222,169525,1639064155,378594138,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.595783233642578,-0.6342318058013916,0.3749730885028839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.08994197845459,1.302445650100708,-7.304709434509277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.3899698,169526,1639064155,388662947,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.430800199508667,-0.12317120283842087,0.7889614701271057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.195286750793457,-0.31842881441116333,-7.333439826965332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.3999588,169527,1639064155,398598759,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9849871397018433,0.32530513405799866,1.1829761266708374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.488997459411621,-1.1516109704971313,-6.892906665802002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.4099004,169528,1639064155,408580571,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3608753681182861,0.7193198204040527,1.515871286392212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17936897277832,-1.577778935432434,-6.210558891296387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.4199724,169529,1639064155,418588381,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6348975896835327,1.0104032754898071,1.8077538013458252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.690175533294678,-1.668758511543274,-5.74129581451416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.4302852,169530,1639064155,428606192,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1402154266834259,1.1691277027130127,2.1081583499908447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.354211330413818,-1.2665326595306396,-5.006275653839111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.439843,169531,1639064155,438580003,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9074721336364746,1.2639362812042236,2.4093618392944336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7077765464782715,-0.47165772318840027,-4.520252704620361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.4499457,169532,1639064155,448599814,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5897740125656128,1.289768934249878,2.7013773918151855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.499481201171875,0.5578489899635315,-3.866635799407959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064155.4599016,169533,1639064155,458581625,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1305289268493652,1.2619389295578003,2.9856698513031006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.410895824432373,2.3726539611816406,-3.885789394378662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
